,molecule,ij,omega,basis,alpha,alphaMRA,alphaE,augmentation,polarization,mol_system,valence,Type
21483,HCONH2,xx,6,aug-cc-pVQZ,19.01794938506,19.05973999919575,-0.21926119735900146,aug,V,First-row,Q,aug-cc-pVnZ
21484,HCONH2,yy,6,aug-cc-pVQZ,25.05532203510367,25.08508152898473,-0.11863423224944762,aug,V,First-row,Q,aug-cc-pVnZ
21485,HCONH2,zz,6,aug-cc-pVQZ,32.60251960212633,32.61551847181952,-0.03985486143481987,aug,V,First-row,Q,aug-cc-pVnZ
21486,HCONH2,xx,7,aug-cc-pVQZ,19.18763688465,19.231179999911976,-0.226419363045715,aug,V,First-row,Q,aug-cc-pVnZ
21487,HCONH2,yy,7,aug-cc-pVQZ,25.29290997108573,25.324094754469343,-0.12314273693083615,aug,V,First-row,Q,aug-cc-pVnZ
21488,HCONH2,zz,7,aug-cc-pVQZ,33.065163257644265,33.080345245618695,-0.04589428514637482,aug,V,First-row,Q,aug-cc-pVnZ
21489,HCONH2,xx,8,aug-cc-pVQZ,19.3915224134,19.437279999443565,-0.23541146726740503,aug,V,First-row,Q,aug-cc-pVnZ
21490,HCONH2,yy,8,aug-cc-pVQZ,25.576228864344785,25.60915299517981,-0.1285639194752795,aug,V,First-row,Q,aug-cc-pVnZ
21491,HCONH2,zz,8,aug-cc-pVQZ,33.627433339215216,33.64491700537663,-0.05196525275606077,aug,V,First-row,Q,aug-cc-pVnZ
21492,HCONH2,xx,0,aug-cc-pV5Z,18.60520527817,18.614779998983327,-0.05143612126411941,aug,V,First-row,5,aug-cc-pVnZ
21493,HCONH2,yy,0,aug-cc-pV5Z,24.44104863686121,24.458309723365264,-0.07057350528014426,aug,V,First-row,5,aug-cc-pVnZ
21494,HCONH2,zz,0,aug-cc-pV5Z,31.435798306988787,31.4348902776514,0.002888603489195052,aug,V,First-row,5,aug-cc-pVnZ
21495,HCONH2,xx,1,aug-cc-pV5Z,18.61697663226,18.62678999940509,-0.05268415623629097,aug,V,First-row,5,aug-cc-pVnZ
21496,HCONH2,yy,1,aug-cc-pV5Z,24.457737449213493,24.47508090641537,-0.07086169507751218,aug,V,First-row,5,aug-cc-pVnZ
21497,HCONH2,zz,1,aug-cc-pV5Z,31.466694717196507,31.46611909417956,0.0018293422688166873,aug,V,First-row,5,aug-cc-pVnZ
21498,HCONH2,xx,2,aug-cc-pV5Z,18.6524636826,18.66232998482568,-0.052867472784482165,aug,V,First-row,5,aug-cc-pVnZ
21499,HCONH2,yy,2,aug-cc-pV5Z,24.50801784392726,24.52571279244961,-0.07214855964471084,aug,V,First-row,5,aug-cc-pVnZ
21500,HCONH2,zz,2,aug-cc-pV5Z,31.55998799433274,31.558767222724686,0.003868248716555845,aug,V,First-row,5,aug-cc-pVnZ
21501,HCONH2,xx,3,aug-cc-pV5Z,18.71219516285,18.722369996337445,-0.05434586267355085,aug,V,First-row,5,aug-cc-pVnZ
21502,HCONH2,yy,3,aug-cc-pV5Z,24.59254052228497,24.61026028509314,-0.07200152539184305,aug,V,First-row,5,aug-cc-pVnZ
21503,HCONH2,zz,3,aug-cc-pV5Z,31.71752649541503,31.71692971856942,0.001881571926738885,aug,V,First-row,5,aug-cc-pVnZ
21504,HCONH2,xx,4,aug-cc-pV5Z,18.79708620162,18.8074499942399,-0.055104719794935475,aug,V,First-row,5,aug-cc-pVnZ
21505,HCONH2,yy,4,aug-cc-pV5Z,24.71242019994908,24.73067776661372,-0.07382558147795022,aug,V,First-row,5,aug-cc-pVnZ
21506,HCONH2,zz,4,aug-cc-pV5Z,31.94251595549092,31.9419722391464,0.0017022002913575777,aug,V,First-row,5,aug-cc-pVnZ
21507,HCONH2,xx,5,aug-cc-pV5Z,18.90849422508,18.919439998864213,-0.057854639380827404,aug,V,First-row,5,aug-cc-pVnZ
21508,HCONH2,yy,5,aug-cc-pV5Z,24.869283801445857,24.888160609606377,-0.0758465378644105,aug,V,First-row,5,aug-cc-pVnZ
21509,HCONH2,zz,5,aug-cc-pV5Z,32.239723559784146,32.2405193915294,-0.0024684209816630558,aug,V,First-row,5,aug-cc-pVnZ
21510,HCONH2,xx,6,aug-cc-pV5Z,19.04830871935,19.05973999919575,-0.059976053431110184,aug,V,First-row,5,aug-cc-pVnZ
21511,HCONH2,yy,6,aug-cc-pV5Z,25.065344153911703,25.08508152898473,-0.07868172583063833,aug,V,First-row,5,aug-cc-pVnZ
21512,HCONH2,zz,6,aug-cc-pV5Z,32.6157999292183,32.61551847181952,0.0008629554640405396,aug,V,First-row,5,aug-cc-pVnZ
21513,HCONH2,xx,7,aug-cc-pV5Z,19.21909030488,19.231179999911976,-0.06286507136863152,aug,V,First-row,5,aug-cc-pVnZ
21514,HCONH2,yy,7,aug-cc-pV5Z,25.30350662743753,25.324094754469343,-0.08129857051722406,aug,V,First-row,5,aug-cc-pVnZ
21515,HCONH2,zz,7,aug-cc-pV5Z,33.07976479081247,33.080345245618695,-0.001754681826673784,aug,V,First-row,5,aug-cc-pVnZ
21516,HCONH2,xx,8,aug-cc-pV5Z,19.4242868173,19.437279999443565,-0.06684670974506722,aug,V,First-row,5,aug-cc-pVnZ
21517,HCONH2,yy,8,aug-cc-pV5Z,25.58752040415176,25.60915299517981,-0.08447210664140228,aug,V,First-row,5,aug-cc-pVnZ
21518,HCONH2,zz,8,aug-cc-pV5Z,33.643732330558244,33.64491700537663,-0.003521110835831414,aug,V,First-row,5,aug-cc-pVnZ
21519,HCONH2,xx,0,aug-cc-pCVDZ,18.15370893717,18.614779998983327,-2.476908466490124,aug,CV,First-row,D,aug-cc-pCVnZ
21520,HCONH2,yy,0,aug-cc-pCVDZ,23.90988717158169,24.458309723365264,-2.242274948622719,aug,CV,First-row,D,aug-cc-pCVnZ
21521,HCONH2,zz,0,aug-cc-pCVDZ,31.194958243388307,31.4348902776514,-0.7632666509851777,aug,CV,First-row,D,aug-cc-pCVnZ
21522,HCONH2,xx,1,aug-cc-pCVDZ,18.1649414544,18.62678999940509,-2.4794854347949404,aug,CV,First-row,D,aug-cc-pCVnZ
21523,HCONH2,yy,1,aug-cc-pCVDZ,23.92590223767208,24.47508090641537,-2.243827797109923,aug,CV,First-row,D,aug-cc-pCVnZ
21524,HCONH2,zz,1,aug-cc-pCVDZ,31.22523780188792,31.46611909417956,-0.7655259028629198,aug,CV,First-row,D,aug-cc-pCVnZ
21525,HCONH2,xx,2,aug-cc-pCVDZ,18.19880927302,18.66232998482568,-2.4837236946435226,aug,CV,First-row,D,aug-cc-pCVnZ
21526,HCONH2,yy,2,aug-cc-pCVDZ,23.974154711307293,24.52571279244961,-2.2488972524872684,aug,CV,First-row,D,aug-cc-pCVnZ
21527,HCONH2,zz,2,aug-cc-pCVDZ,31.316665427832707,31.558767222724686,-0.7671459191778829,aug,CV,First-row,D,aug-cc-pCVnZ
21528,HCONH2,xx,3,aug-cc-pCVDZ,18.25583329576,18.722369996337445,-2.4918677532209457,aug,CV,First-row,D,aug-cc-pCVnZ
21529,HCONH2,yy,3,aug-cc-pCVDZ,24.0552751261306,24.61026028509314,-2.2550966651039657,aug,CV,First-row,D,aug-cc-pCVnZ
21530,HCONH2,zz,3,aug-cc-pCVDZ,31.4710430449594,31.71692971856942,-0.7752537076943475,aug,CV,First-row,D,aug-cc-pCVnZ
21531,HCONH2,xx,4,aug-cc-pCVDZ,18.33691680582,18.8074499942399,-2.5018446868874227,aug,CV,First-row,D,aug-cc-pCVnZ
21532,HCONH2,yy,4,aug-cc-pCVDZ,24.17034418361218,24.73067776661372,-2.2657429298520384,aug,CV,First-row,D,aug-cc-pCVnZ
21533,HCONH2,zz,4,aug-cc-pCVDZ,31.69149499475782,31.9419722391464,-0.7841633650961768,aug,CV,First-row,D,aug-cc-pCVnZ
21534,HCONH2,xx,5,aug-cc-pCVDZ,18.44340355371,18.919439998864213,-2.5161233375976892,aug,CV,First-row,D,aug-cc-pCVnZ
21535,HCONH2,yy,5,aug-cc-pCVDZ,24.320940350501004,24.888160609606377,-2.2790766581859643,aug,CV,First-row,D,aug-cc-pCVnZ
21536,HCONH2,zz,5,aug-cc-pCVDZ,31.982665393379,32.2405193915294,-0.7997823950012063,aug,CV,First-row,D,aug-cc-pCVnZ
21537,HCONH2,xx,6,aug-cc-pCVDZ,18.57717146118,19.05973999919575,-2.531873666881661,aug,CV,First-row,D,aug-cc-pCVnZ
21538,HCONH2,yy,6,aug-cc-pCVDZ,24.50921273226584,25.08508152898473,-2.2956624480311065,aug,CV,First-row,D,aug-cc-pCVnZ
21539,HCONH2,zz,6,aug-cc-pCVDZ,32.351029092924165,32.61551847181952,-0.8109310882912365,aug,CV,First-row,D,aug-cc-pCVnZ
21540,HCONH2,xx,7,aug-cc-pCVDZ,18.74077865571,19.231179999911976,-2.5500325211673025,aug,CV,First-row,D,aug-cc-pCVnZ
21541,HCONH2,yy,7,aug-cc-pCVDZ,24.73798670051159,25.324094754469343,-2.3144284510083493,aug,CV,First-row,D,aug-cc-pCVnZ
21542,HCONH2,zz,7,aug-cc-pCVDZ,32.80535982643841,33.080345245618695,-0.8312652638252099,aug,CV,First-row,D,aug-cc-pCVnZ
21543,HCONH2,xx,8,aug-cc-pCVDZ,18.9376919074,19.437279999443565,-2.570257217356878,aug,CV,First-row,D,aug-cc-pCVnZ
21544,HCONH2,yy,8,aug-cc-pCVDZ,25.010914022757323,25.60915299517981,-2.3360357624287196,aug,CV,First-row,D,aug-cc-pCVnZ
21545,HCONH2,zz,8,aug-cc-pCVDZ,33.35742762337268,33.64491700537663,-0.8544808773283799,aug,CV,First-row,D,aug-cc-pCVnZ
21546,HCONH2,xx,0,aug-cc-pCVTZ,18.47696391177,18.614779998983327,-0.7403583991906119,aug,CV,First-row,T,aug-cc-pCVnZ
21547,HCONH2,yy,0,aug-cc-pCVTZ,24.34034158114097,24.458309723365264,-0.4823233639551126,aug,CV,First-row,T,aug-cc-pCVnZ
21548,HCONH2,zz,0,aug-cc-pCVTZ,31.384776712379026,31.4348902776514,-0.15942020102422394,aug,CV,First-row,T,aug-cc-pCVnZ
21549,HCONH2,xx,1,aug-cc-pCVTZ,18.48849048742,18.62678999940509,-0.7424763579205518,aug,CV,First-row,T,aug-cc-pCVnZ
21550,HCONH2,yy,1,aug-cc-pCVTZ,24.35681389624018,24.47508090641537,-0.48321397027207263,aug,CV,First-row,T,aug-cc-pCVnZ
21551,HCONH2,zz,1,aug-cc-pCVTZ,31.41540634152982,31.46611909417956,-0.1611662134054568,aug,CV,First-row,T,aug-cc-pCVnZ
21552,HCONH2,xx,2,aug-cc-pCVTZ,18.52323983584,18.66232998482568,-0.7452989476596664,aug,CV,First-row,T,aug-cc-pCVnZ
21553,HCONH2,yy,2,aug-cc-pCVTZ,24.406441520335942,24.52571279244961,-0.48631113445308843,aug,CV,First-row,T,aug-cc-pCVnZ
21554,HCONH2,zz,2,aug-cc-pCVTZ,31.50789035969405,31.558767222724686,-0.16121308754418834,aug,CV,First-row,T,aug-cc-pCVnZ
21555,HCONH2,xx,3,aug-cc-pCVTZ,18.58173053088,18.722369996337445,-0.7511840941342146,aug,CV,First-row,T,aug-cc-pCVnZ
21556,HCONH2,yy,3,aug-cc-pCVTZ,24.4898652032042,24.61026028509314,-0.48920686126129964,aug,CV,First-row,T,aug-cc-pCVnZ
21557,HCONH2,zz,3,aug-cc-pCVTZ,31.664049629385808,31.71692971856942,-0.16672512015768515,aug,CV,First-row,T,aug-cc-pCVnZ
21558,HCONH2,xx,4,aug-cc-pCVTZ,18.66486057813,18.8074499942399,-0.7581539025948224,aug,CV,First-row,T,aug-cc-pCVnZ
21559,HCONH2,yy,4,aug-cc-pCVTZ,24.6081826837462,24.73067776661372,-0.4953163193646372,aug,CV,First-row,T,aug-cc-pCVnZ
21560,HCONH2,zz,4,aug-cc-pCVTZ,31.8870414507838,31.9419722391464,-0.17197055946118708,aug,CV,First-row,T,aug-cc-pCVnZ
21561,HCONH2,xx,5,aug-cc-pCVTZ,18.77396307193,18.919439998864213,-0.7689282925020241,aug,CV,First-row,T,aug-cc-pCVnZ
21562,HCONH2,yy,5,aug-cc-pCVTZ,24.76299626920618,24.888160609606377,-0.5029071547854187,aug,CV,First-row,T,aug-cc-pCVnZ
21563,HCONH2,zz,5,aug-cc-pCVTZ,32.18155926450382,32.2405193915294,-0.18287585975142875,aug,CV,First-row,T,aug-cc-pCVnZ
21564,HCONH2,xx,6,aug-cc-pCVTZ,18.91089571536,19.05973999919575,-0.780935541838612,aug,CV,First-row,T,aug-cc-pCVnZ
21565,HCONH2,yy,6,aug-cc-pCVTZ,24.956485606678715,25.08508152898473,-0.5126390446745341,aug,CV,First-row,T,aug-cc-pCVnZ
21566,HCONH2,zz,6,aug-cc-pCVTZ,32.55414748692129,32.61551847181952,-0.18816498333840145,aug,CV,First-row,T,aug-cc-pCVnZ
21567,HCONH2,xx,7,aug-cc-pCVTZ,19.07817982085,19.231179999911976,-0.7955839374530147,aug,CV,First-row,T,aug-cc-pCVnZ
21568,HCONH2,yy,7,aug-cc-pCVTZ,25.191513022235057,25.324094754469343,-0.5235398679389592,aug,CV,First-row,T,aug-cc-pCVnZ
21569,HCONH2,zz,7,aug-cc-pCVTZ,33.01367586817494,33.080345245618695,-0.2015377316915454,aug,CV,First-row,T,aug-cc-pCVnZ
21570,HCONH2,xx,8,aug-cc-pCVTZ,19.27921683066,19.437279999443565,-0.8131959244713681,aug,CV,First-row,T,aug-cc-pCVnZ
21571,HCONH2,yy,8,aug-cc-pCVTZ,25.47177300139236,25.60915299517981,-0.5364487994323979,aug,CV,First-row,T,aug-cc-pCVnZ
21572,HCONH2,zz,8,aug-cc-pCVTZ,33.572046933287645,33.64491700537663,-0.21658567942770338,aug,CV,First-row,T,aug-cc-pCVnZ
21573,HCONH2,xx,0,aug-cc-pCVQZ,18.57785669172,18.614779998983327,-0.19835478724616853,aug,CV,First-row,Q,aug-cc-pCVnZ
21574,HCONH2,yy,0,aug-cc-pCVQZ,24.43152744654964,24.458309723365264,-0.10950174856130081,aug,CV,First-row,Q,aug-cc-pCVnZ
21575,HCONH2,zz,0,aug-cc-pCVQZ,31.424202520040367,31.4348902776514,-0.03399966571104176,aug,CV,First-row,Q,aug-cc-pCVnZ
21576,HCONH2,xx,1,aug-cc-pCVQZ,18.58955200227,18.62678999940509,-0.19991634165779265,aug,CV,First-row,Q,aug-cc-pCVnZ
21577,HCONH2,yy,1,aug-cc-pCVQZ,24.44817548576658,24.47508090641537,-0.10992985376297214,aug,CV,First-row,Q,aug-cc-pCVnZ
21578,HCONH2,zz,1,aug-cc-pCVQZ,31.45501868756342,31.46611909417956,-0.03527732982550727,aug,CV,First-row,Q,aug-cc-pCVnZ
21579,HCONH2,xx,2,aug-cc-pCVQZ,18.62480959823,18.66232998482568,-0.2010487791512893,aug,CV,First-row,Q,aug-cc-pCVnZ
21580,HCONH2,yy,2,aug-cc-pCVQZ,24.498332743404585,24.52571279244961,-0.1116381378055361,aug,CV,First-row,Q,aug-cc-pCVnZ
21581,HCONH2,zz,2,aug-cc-pCVQZ,31.54806798034541,31.558767222724686,-0.03390259924845988,aug,CV,First-row,Q,aug-cc-pCVnZ
21582,HCONH2,xx,3,aug-cc-pCVQZ,18.68415420631,18.722369996337445,-0.20411833563229184,aug,CV,First-row,Q,aug-cc-pCVnZ
21583,HCONH2,yy,3,aug-cc-pCVQZ,24.582647433608745,24.61026028509314,-0.11220056661132101,aug,CV,First-row,Q,aug-cc-pCVnZ
21584,HCONH2,zz,3,aug-cc-pCVQZ,31.70518868638125,31.71692971856942,-0.037018186477547774,aug,CV,First-row,Q,aug-cc-pCVnZ
21585,HCONH2,xx,4,aug-cc-pCVQZ,18.76849415953,18.8074499942399,-0.20712980612379636,aug,CV,First-row,Q,aug-cc-pCVnZ
21586,HCONH2,yy,4,aug-cc-pCVQZ,24.70223001047809,24.73067776661372,-0.11503023250755691,aug,CV,First-row,Q,aug-cc-pCVnZ
21587,HCONH2,zz,4,aug-cc-pCVQZ,31.92956870813191,31.9419722391464,-0.03883145011092085,aug,CV,First-row,Q,aug-cc-pCVnZ
21588,HCONH2,xx,5,aug-cc-pCVQZ,18.87917713131,18.919439998864213,-0.2128121527731736,aug,CV,First-row,Q,aug-cc-pCVnZ
21589,HCONH2,yy,5,aug-cc-pCVQZ,24.858701178353385,24.888160609606377,-0.11836724985461906,aug,CV,First-row,Q,aug-cc-pCVnZ
21590,HCONH2,zz,5,aug-cc-pCVQZ,32.22594786875661,32.2405193915294,-0.045196302813343935,aug,CV,First-row,Q,aug-cc-pCVnZ
21591,HCONH2,xx,6,aug-cc-pCVQZ,19.01807968417,19.05973999919575,-0.2185775620627872,aug,CV,First-row,Q,aug-cc-pCVnZ
21592,HCONH2,yy,6,aug-cc-pCVQZ,25.0542653067033,25.08508152898473,-0.12284680935090249,aug,CV,First-row,Q,aug-cc-pCVnZ
21593,HCONH2,zz,6,aug-cc-pCVQZ,32.6009369925267,32.61551847181952,-0.044707182274047706,aug,CV,First-row,Q,aug-cc-pCVnZ
21594,HCONH2,xx,7,aug-cc-pCVQZ,19.18774612647,19.231179999911976,-0.22585131771516673,aug,CV,First-row,Q,aug-cc-pCVnZ
21595,HCONH2,yy,7,aug-cc-pCVQZ,25.291816672107085,25.324094754469343,-0.1274599652039315,aug,CV,First-row,Q,aug-cc-pCVnZ
21596,HCONH2,zz,7,aug-cc-pCVQZ,33.06349895087291,33.080345245618695,-0.05092538974638962,aug,CV,First-row,Q,aug-cc-pCVnZ
21597,HCONH2,xx,8,aug-cc-pCVQZ,19.39160446576,19.437279999443565,-0.2349893281615108,aug,CV,First-row,Q,aug-cc-pCVnZ
21598,HCONH2,yy,8,aug-cc-pCVQZ,25.57509017025665,25.60915299517981,-0.1330103534840421,aug,CV,First-row,Q,aug-cc-pCVnZ
21599,HCONH2,zz,8,aug-cc-pCVQZ,33.625666645343344,33.64491700537663,-0.05721625061582535,aug,CV,First-row,Q,aug-cc-pCVnZ
21600,HCONH2,xx,0,d-aug-cc-pVDZ,18.71222830509,18.614779998983327,0.5234996390609854,d-aug,V,First-row,D,d-aug-cc-pVnZ
21601,HCONH2,yy,0,d-aug-cc-pVDZ,24.42612513300552,24.458309723365264,-0.1315895935727641,d-aug,V,First-row,D,d-aug-cc-pVnZ
21602,HCONH2,zz,0,d-aug-cc-pVDZ,31.510362433154487,31.4348902776514,0.24009040539499624,d-aug,V,First-row,D,d-aug-cc-pVnZ
21603,HCONH2,xx,1,d-aug-cc-pVDZ,18.72418528196,18.62678999940509,0.5228774392046104,d-aug,V,First-row,D,d-aug-cc-pVnZ
21604,HCONH2,yy,1,d-aug-cc-pVDZ,24.442880336267542,24.47508090641537,-0.131564713804025,d-aug,V,First-row,D,d-aug-cc-pVnZ
21605,HCONH2,zz,1,d-aug-cc-pVDZ,31.54153458527245,31.46611909417956,0.23967204492924052,d-aug,V,First-row,D,d-aug-cc-pVnZ
21606,HCONH2,xx,2,d-aug-cc-pVDZ,18.76023413927,18.66232998482568,0.5246084198700149,d-aug,V,First-row,D,d-aug-cc-pVnZ
21607,HCONH2,yy,2,d-aug-cc-pVDZ,24.49336285463807,24.52571279244961,-0.13190213098107278,d-aug,V,First-row,D,d-aug-cc-pVnZ
21608,HCONH2,zz,2,d-aug-cc-pVDZ,31.63566421957193,31.558767222724686,0.24366286650091637,d-aug,V,First-row,D,d-aug-cc-pVnZ
21609,HCONH2,xx,3,d-aug-cc-pVDZ,18.82091881824,18.722369996337445,0.5263693748271862,d-aug,V,First-row,D,d-aug-cc-pVnZ
21610,HCONH2,yy,3,d-aug-cc-pVDZ,24.57823246043117,24.61026028509314,-0.1301401297302405,d-aug,V,First-row,D,d-aug-cc-pVnZ
21611,HCONH2,zz,3,d-aug-cc-pVDZ,31.794627794118828,31.71692971856942,0.24497350859253061,d-aug,V,First-row,D,d-aug-cc-pVnZ
21612,HCONH2,xx,4,d-aug-cc-pVDZ,18.90718116415,18.8074499942399,0.530274810995881,d-aug,V,First-row,D,d-aug-cc-pVnZ
21613,HCONH2,yy,4,d-aug-cc-pVDZ,24.698619743169548,24.73067776661372,-0.12962856799440506,d-aug,V,First-row,D,d-aug-cc-pVnZ
21614,HCONH2,zz,4,d-aug-cc-pVDZ,32.02168033845045,31.9419722391464,0.24954031863557583,d-aug,V,First-row,D,d-aug-cc-pVnZ
21615,HCONH2,xx,5,d-aug-cc-pVDZ,19.02041913142,18.919439998864213,0.5337321430330267,d-aug,V,First-row,D,d-aug-cc-pVnZ
21616,HCONH2,yy,5,d-aug-cc-pVDZ,24.85617554065848,24.888160609606377,-0.12851519824872562,d-aug,V,First-row,D,d-aug-cc-pVnZ
21617,HCONH2,zz,5,d-aug-cc-pVDZ,32.32166360371152,32.2405193915294,0.25168394837781816,d-aug,V,First-row,D,d-aug-cc-pVnZ
21618,HCONH2,xx,6,d-aug-cc-pVDZ,19.1625803387,19.05973999919575,0.5395684280509098,d-aug,V,First-row,D,d-aug-cc-pVnZ
21619,HCONH2,yy,6,d-aug-cc-pVDZ,25.05314659285778,25.08508152898473,-0.12730648728429367,d-aug,V,First-row,D,d-aug-cc-pVnZ
21620,HCONH2,zz,6,d-aug-cc-pVDZ,32.701334635272225,32.61551847181952,0.26311451564644595,d-aug,V,First-row,D,d-aug-cc-pVnZ
21621,HCONH2,xx,7,d-aug-cc-pVDZ,19.33630721061,19.231179999911976,0.5466498191920792,d-aug,V,First-row,D,d-aug-cc-pVnZ
21622,HCONH2,yy,7,d-aug-cc-pVDZ,25.292485152345005,25.324094754469343,-0.12482026477475114,d-aug,V,First-row,D,d-aug-cc-pVnZ
21623,HCONH2,zz,7,d-aug-cc-pVDZ,33.169861690785,33.080345245618695,0.27060311644770235,d-aug,V,First-row,D,d-aug-cc-pVnZ
21624,HCONH2,xx,8,d-aug-cc-pVDZ,19.54516283998,19.437279999443565,0.5550305420281301,d-aug,V,First-row,D,d-aug-cc-pVnZ
21625,HCONH2,yy,8,d-aug-cc-pVDZ,25.57800470540742,25.60915299517981,-0.12162951964187149,d-aug,V,First-row,D,d-aug-cc-pVnZ
21626,HCONH2,zz,8,d-aug-cc-pVDZ,33.73956549477258,33.64491700537663,0.2813158652786257,d-aug,V,First-row,D,d-aug-cc-pVnZ
21627,HCONH2,xx,0,d-aug-cc-pVTZ,18.62940555616,18.614779998983327,0.07856959457737546,d-aug,V,First-row,T,d-aug-cc-pVnZ
21628,HCONH2,yy,0,d-aug-cc-pVTZ,24.471847733443024,24.458309723365264,0.055351372318368224,d-aug,V,First-row,T,d-aug-cc-pVnZ
21629,HCONH2,zz,0,d-aug-cc-pVTZ,31.46542967331697,31.4348902776514,0.09715127171059038,d-aug,V,First-row,T,d-aug-cc-pVnZ
21630,HCONH2,xx,1,d-aug-cc-pVTZ,18.64125133894,18.62678999940509,0.07763731450974351,d-aug,V,First-row,T,d-aug-cc-pVnZ
21631,HCONH2,yy,1,d-aug-cc-pVTZ,24.488616618844706,24.47508090641537,0.05530405591340173,d-aug,V,First-row,T,d-aug-cc-pVnZ
21632,HCONH2,zz,1,d-aug-cc-pVTZ,31.496404134745298,31.46611909417956,0.09624650715613237,d-aug,V,First-row,T,d-aug-cc-pVnZ
21633,HCONH2,xx,2,d-aug-cc-pVTZ,18.67696362059,18.66232998482568,0.0784126943217779,d-aug,V,First-row,T,d-aug-cc-pVnZ
21634,HCONH2,yy,2,d-aug-cc-pVTZ,24.539139285788423,24.52571279244961,0.05474455911815877,d-aug,V,First-row,T,d-aug-cc-pVnZ
21635,HCONH2,zz,2,d-aug-cc-pVTZ,31.58993392248157,31.558767222724686,0.0987576591218743,d-aug,V,First-row,T,d-aug-cc-pVnZ
21636,HCONH2,xx,3,d-aug-cc-pVTZ,18.73707708553,18.722369996337445,0.07855356557653871,d-aug,V,First-row,T,d-aug-cc-pVnZ
21637,HCONH2,yy,3,d-aug-cc-pVTZ,24.62407271362393,24.61026028509314,0.056124674712024224,d-aug,V,First-row,T,d-aug-cc-pVnZ
21638,HCONH2,zz,3,d-aug-cc-pVTZ,31.747874640676063,31.71692971856942,0.09756594469017642,d-aug,V,First-row,T,d-aug-cc-pVnZ
21639,HCONH2,xx,4,d-aug-cc-pVTZ,18.82251717649,18.8074499942399,0.08011283961788654,d-aug,V,First-row,T,d-aug-cc-pVnZ
21640,HCONH2,yy,4,d-aug-cc-pVTZ,24.74454249050453,24.73067776661372,0.05606285449048957,d-aug,V,First-row,T,d-aug-cc-pVnZ
21641,HCONH2,zz,4,d-aug-cc-pVTZ,31.973444716595463,31.9419722391464,0.09853016342708236,d-aug,V,First-row,T,d-aug-cc-pVnZ
21642,HCONH2,xx,5,d-aug-cc-pVTZ,18.93465663818,18.919439998864213,0.0804285925836173,d-aug,V,First-row,T,d-aug-cc-pVnZ
21643,HCONH2,yy,5,d-aug-cc-pVTZ,24.902191667657377,24.888160609606377,0.05637643645542836,d-aug,V,First-row,T,d-aug-cc-pVnZ
21644,HCONH2,zz,5,d-aug-cc-pVTZ,32.271430491642626,32.2405193915294,0.0958765575015631,d-aug,V,First-row,T,d-aug-cc-pVnZ
21645,HCONH2,xx,6,d-aug-cc-pVTZ,19.07540627988,19.05973999919575,0.0821956683822105,d-aug,V,First-row,T,d-aug-cc-pVnZ
21646,HCONH2,yy,6,d-aug-cc-pVTZ,25.09925547792408,25.08508152898473,0.05650349959186137,d-aug,V,First-row,T,d-aug-cc-pVnZ
21647,HCONH2,zz,6,d-aug-cc-pVTZ,32.64850985714592,32.61551847181952,0.10115241723016816,d-aug,V,First-row,T,d-aug-cc-pVnZ
21648,HCONH2,xx,7,d-aug-cc-pVTZ,19.24735553491,19.231179999911976,0.08411098537945827,d-aug,V,First-row,T,d-aug-cc-pVnZ
21649,HCONH2,yy,7,d-aug-cc-pVTZ,25.338669488799084,25.324094754469343,0.05755283444897596,d-aug,V,First-row,T,d-aug-cc-pVnZ
21650,HCONH2,zz,7,d-aug-cc-pVTZ,33.11374050439091,33.080345245618695,0.10095196565894252,d-aug,V,First-row,T,d-aug-cc-pVnZ
21651,HCONH2,xx,8,d-aug-cc-pVTZ,19.45399071367,19.437279999443565,0.08597249320333195,d-aug,V,First-row,T,d-aug-cc-pVnZ
21652,HCONH2,yy,8,d-aug-cc-pVTZ,25.6242230688163,25.60915299517981,0.05884643525432835,d-aug,V,First-row,T,d-aug-cc-pVnZ
21653,HCONH2,zz,8,d-aug-cc-pVTZ,33.6792893126737,33.64491700537663,0.10216196191413761,d-aug,V,First-row,T,d-aug-cc-pVnZ
21654,HCONH2,xx,0,d-aug-cc-pVQZ,18.62111763664,18.614779998983327,0.03404626676770033,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21655,HCONH2,yy,0,d-aug-cc-pVQZ,24.45824085944856,24.458309723365264,-0.00028155631965082846,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21656,HCONH2,zz,0,d-aug-cc-pVQZ,31.44692640867144,31.4348902776514,0.038289082334085615,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21657,HCONH2,xx,1,d-aug-cc-pVQZ,18.63294844753,18.62678999940509,0.03306231575653836,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21658,HCONH2,yy,1,d-aug-cc-pVQZ,24.47498947213267,24.47508090641537,-0.00037358112543633965,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21659,HCONH2,zz,1,d-aug-cc-pVQZ,31.47787014078733,31.46611909417956,0.037345077645574744,d-aug,V,First-row,Q,d-aug-cc-pVnZ
21660,HCONH2,xx,2,d-aug-cc-pVQZ,18.66861541925,18.66232998482568,0.033679794695685335,d-aug,V,First-row,Q,d-aug-cc-pVnZ
